,companyName,companyNumber,status,link
12,AAB1 LTD,9746360,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09746360
13,AA BOOKKEEPERS LTD,11699304,Active,https://find-and-update.company-information.service.gov.uk/company/11699304
14,AA BOOK-KEEPING & PAY-ROLL LIMITED,4291289,Active,https://find-and-update.company-information.service.gov.uk/company/04291289
15,AA BOOKKEEPING AND PAYROLL SOLUTIONS LTD,10654103,Active,https://find-and-update.company-information.service.gov.uk/company/10654103
16,"AA BOOKKEEPING, PAYROLL AND BUSINESS SUPPORT LIMITED",10496369,Active,https://find-and-update.company-information.service.gov.uk/company/10496369
17,AABO PROPERTY LTD,13392267,Active,https://find-and-update.company-information.service.gov.uk/company/13392267
18,AABO SALES LIMITED,13861208,Active,https://find-and-update.company-information.service.gov.uk/company/13861208
19,AA BOSSEY LTD,11608631,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11608631
20,AABOT LTD.,9589223,Active,https://find-and-update.company-information.service.gov.uk/company/09589223
21,AA BOTANICALS LIMITED,12989727,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12989727
22,AABOUR PROPERTY LTD,5787678,Dissolved,https://find-and-update.company-information.service.gov.uk/company/05787678
23,A.A.BOUTIQUE LIMITED,8037607,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08037607
24,AA BOWEN CONSTRUCTION LIMITED,13262566,Active,https://find-and-update.company-information.service.gov.uk/company/13262566
25,AABP LIMITED,10627355,Active,https://find-and-update.company-information.service.gov.uk/company/10627355
26,AAB PARTNERSHIP LTD,12546422,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12546422
27,AAB PAYROLL LIMITED,SC713667,Active,https://find-and-update.company-information.service.gov.uk/company/SC713667
28,AAB-PHARMA LIMITED,9210411,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09210411
29,AABPHARMA11 LTD,SC710102,Active,https://find-and-update.company-information.service.gov.uk/company/SC710102
30,AAB PROCUREMENT CONSULTING LIMITED,7399234,Active,https://find-and-update.company-information.service.gov.uk/company/07399234
31,AAB PRODUCTIONS LTD,12914063,Active,https://find-and-update.company-information.service.gov.uk/company/12914063
32,AAB PRODUCTIONS INTERNATIONAL LTD,13381439,Active,https://find-and-update.company-information.service.gov.uk/company/13381439
33,AAB PROJECTS LIMITED,7355487,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07355487
34,AAB PROPERTIES LIMITED,10048345,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10048345
35,AAB PROPERTIES LTD,10599111,Active,https://find-and-update.company-information.service.gov.uk/company/10599111
36,AAB PROPERTIES (NORTH EAST) LIMITED,5543148,Dissolved,https://find-and-update.company-information.service.gov.uk/company/05543148
37,AAB PROPERTY LIMITED,12780609,Active,https://find-and-update.company-information.service.gov.uk/company/12780609
38,AAB PROPERTY INVESTMENT LIMITED,6271599,Active,https://find-and-update.company-information.service.gov.uk/company/06271599
39,AABRACA LIMITED,8739953,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08739953
0,AA BRADFORD LIMITED,9863657,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09863657
1,AA BRADFORD PROPERTIES LIMITED,13470800,Active,https://find-and-update.company-information.service.gov.uk/company/13470800
2,AA BRADFORD PROPERTIES HOLDINGS LIMITED,13470862,Active,https://find-and-update.company-information.service.gov.uk/company/13470862
3,A A BRADLEY BUILDERS LIMITED,8049037,Active,https://find-and-update.company-information.service.gov.uk/company/08049037
4,AA BRADSHAW LTD,13723700,Active,https://find-and-update.company-information.service.gov.uk/company/13723700
5,A ABRAHAM LIMITED,8457823,Active,https://find-and-update.company-information.service.gov.uk/company/08457823
6,A ABRAHAMS HAULAGE LTD,11293100,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11293100
7,A.ABRAHAM TOWER CRANE HIRE LTD,10483320,Active,https://find-and-update.company-information.service.gov.uk/company/10483320
8,AAB RAILTECH LIMITED,10345689,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10345689
9,A.A.BRAMALL LIMITED,562971,Active,https://find-and-update.company-information.service.gov.uk/company/00562971
10,A.A. BRAMALL HOLDINGS LIMITED,1850813,Active,https://find-and-update.company-information.service.gov.uk/company/01850813
11,A.A. BRAMALL (LEEDS) LIMITED,594783,Active,https://find-and-update.company-information.service.gov.uk/company/00594783
12,A A BRAMLEY LIMITED,4345204,Active,https://find-and-update.company-information.service.gov.uk/company/04345204
13,A A BRAMMER LIMITED,6530022,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06530022
14,AA BRAND MANAGEMENT LIMITED,8603543,Active,https://find-and-update.company-information.service.gov.uk/company/08603543
15,A.A.BRANDS LTD,9826988,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09826988
16,AABRANTLY LIMITED,5589587,Dissolved,https://find-and-update.company-information.service.gov.uk/company/05589587
17,AABR CONSULTING LTD,SC405933,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC405933
18,AAB RECRUITMENT LIMITED,9538519,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09538519
19,A.A.BREEZE LTD,9614199,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09614199
20,AA BRICK & STONEWORK LIMITED,11611323,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11611323
21,AA BRICKWORK LIMITED,9282956,Active,https://find-and-update.company-information.service.gov.uk/company/09282956
22,AABRICKWORK LONDON LTD,13571493,Active,https://find-and-update.company-information.service.gov.uk/company/13571493
23,AA BRIGHTON LIMITED,11273075,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11273075
24,AA BRIGHTWASH LIMITED,11780364,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11780364
25,AABRILL LTD.,10314487,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10314487
26,AA BRISCOE LIMITED,10733228,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10733228
27,AABRISH CO LIMITED,10390550,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10390550
28,AAB RISK CONSULTANTS LIMITED,12570527,Active,https://find-and-update.company-information.service.gov.uk/company/12570527
29,AABROO BEAUTY LIMITED,12910096,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12910096
30,AA BROS LIMITED,5369554,Active,https://find-and-update.company-information.service.gov.uk/company/05369554
31,AA BROS INC LTD,12161136,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12161136
32,AABROTHERAUTOS LTD,9162064,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09162064
33,A A BROTHERS LIMITED,SC383354,Active,https://find-and-update.company-information.service.gov.uk/company/SC383354
34,AA BROTHERS (INDUSTRIAL) LTD,11456113,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11456113
35,AA BROTHERS LOGISTICS LIMITED,12803121,Active,https://find-and-update.company-information.service.gov.uk/company/12803121
36,AA BROTHERS RESTAURANT GROUP LTD,11511757,Active,https://find-and-update.company-information.service.gov.uk/company/11511757
37,A.A.BROUGHTON & SON LIMITED,651060,Active,https://find-and-update.company-information.service.gov.uk/company/00651060
38,A A BROWN LIMITED,9344742,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09344742
39,AA BROWN CONSTRUCTION LIMITED,13256366,Active,https://find-and-update.company-information.service.gov.uk/company/13256366
0,A.A. BROWN ENGINEERING LTD,709880,Active,https://find-and-update.company-information.service.gov.uk/company/00709880
1,AABROWS LIMITED,12321874,Active,https://find-and-update.company-information.service.gov.uk/company/12321874
2,AAB ROYTON LTD,7453313,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07453313
3,AABR PROPERTIES LTD,13597836,Active,https://find-and-update.company-information.service.gov.uk/company/13597836
4,AABRS LIMITED,7644635,Active,https://find-and-update.company-information.service.gov.uk/company/07644635
5,AABRU LIMITED,7711331,Active,https://find-and-update.company-information.service.gov.uk/company/07711331
6,A.A BRYAN CONSULTING LIMITED,10572356,Active,https://find-and-update.company-information.service.gov.uk/company/10572356
7,AABS LIMITED,5656021,Active,https://find-and-update.company-information.service.gov.uk/company/05656021
8,AABS CONSULTING LIMITED,9205382,Active,https://find-and-update.company-information.service.gov.uk/company/09205382
9,AABSCOT SAFETY LIMITED,SC387319,Active,https://find-and-update.company-information.service.gov.uk/company/SC387319
10,AAB SECURITY LTD,6735222,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06735222
11,AAB SECURITY LTD,13922184,Active,https://find-and-update.company-information.service.gov.uk/company/13922184
12,AAB SECURITY SERVICES LIMITED,12415469,Active,https://find-and-update.company-information.service.gov.uk/company/12415469
13,AAB SELLING SOLUTIONS LTD,12713133,Active,https://find-and-update.company-information.service.gov.uk/company/12713133
14,AAB SERVICES LIMITED,9715784,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09715784
15,AAB SERVICES LTD,SC659132,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC659132
16,AAB SERVICES- MATH EDUCATION SPECIALST LTD,9961634,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09961634
17,AAB (SILVERDALE) LIMITED,3461736,Active,https://find-and-update.company-information.service.gov.uk/company/03461736
18,AAB SOFTWARE LIMITED,5043111,Active,https://find-and-update.company-information.service.gov.uk/company/05043111
19,AABSOLUTE ANALYSIS LIMITED,7004021,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07004021
20,AABSOLUTE HOME CARE LIMITED,SC430006,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC430006
21,AABSOLUTE ROOFING LIMITED,5033566,Dissolved,https://find-and-update.company-information.service.gov.uk/company/05033566
22,AABSOLUTE SELF STORAGE LIMITED,SC371897,Active,https://find-and-update.company-information.service.gov.uk/company/SC371897
23,AAB SOLUTIONS LTD,5046541,Active,https://find-and-update.company-information.service.gov.uk/company/05046541
24,AAB SOLUTIONS (UK) LTD,7710233,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07710233
25,A ABSON LIMITED,12952556,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12952556
26,AABS PROPERTIES LIMITED,10352012,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10352012
27,AAB STAFF SOLUTIONS LIMITED,8876689,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08876689
28,A.A.B. STONE SUPPLIES LIMITED,4045679,Dissolved,https://find-and-update.company-information.service.gov.uk/company/04045679
29,AABSTRACT GROUP LTD,12890091,Active,https://find-and-update.company-information.service.gov.uk/company/12890091
30,AABS 2 (UK) LIMITED,7640310,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07640310
31,"AAB SUPPLY CHAIN CO., LIMITED",9140578,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09140578
32,AAB TAX LIMITED,SC713668,Active,https://find-and-update.company-information.service.gov.uk/company/SC713668
33,AABTEC LIMITED,SC232482,Active,https://find-and-update.company-information.service.gov.uk/company/SC232482
34,AAB TECH LTD,12852030,Active,https://find-and-update.company-information.service.gov.uk/company/12852030
35,AABTECH BUILDING SERVICES LIMITED,8406269,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08406269
36,AAB TECHNOLOGY LTD,12267360,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12267360
37,AABTECH1 LIMITED,13513508,Active,https://find-and-update.company-information.service.gov.uk/company/13513508
38,AA BTL LIMITED,13969106,Active,https://find-and-update.company-information.service.gov.uk/company/13969106
39,AABTO LTD,SC668980,Active,https://find-and-update.company-information.service.gov.uk/company/SC668980
0,AABT ONLINE LTD,SC696357,Active,https://find-and-update.company-information.service.gov.uk/company/SC696357
1,AAB TRADERS LTD,11752008,Active,https://find-and-update.company-information.service.gov.uk/company/11752008
2,AAB TRADES LIMITED,9313598,Active,https://find-and-update.company-information.service.gov.uk/company/09313598
3,AAB TRADESMEN LLP,OC361341,Dissolved,https://find-and-update.company-information.service.gov.uk/company/OC361341
4,AAB TRADING COMPANY LIMITED,11860901,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11860901
5,AAB TRAINING LTD,11931179,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11931179
6,AAB TRANS LIMITED,9834488,Active,https://find-and-update.company-information.service.gov.uk/company/09834488
7,AAB TRANSPORT LTD,8362175,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08362175
8,AAB TRANSPORT LTD,14010351,Active,https://find-and-update.company-information.service.gov.uk/company/14010351
9,AAB TRANZ LIMITED,12287239,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12287239
10,AAB TRAVEL LIMITED,10447811,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10447811
11,AAB TRAVELS LTD,14033055,Active,https://find-and-update.company-information.service.gov.uk/company/14033055
12,AAB TRUSTEE COMPANY LIMITED,SC443418,Active,https://find-and-update.company-information.service.gov.uk/company/SC443418
13,AABT WHOLESALE LTD,SC696351,Active,https://find-and-update.company-information.service.gov.uk/company/SC696351
14,A ABU LIMITED,12747117,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12747117
15,A ABUBAKAR ENGINEERING LTD,9711872,Active,https://find-and-update.company-information.service.gov.uk/company/09711872
16,A A BUCKINGHAM LIMITED,7851483,Active,https://find-and-update.company-information.service.gov.uk/company/07851483
17,AABU COUNSELLING SERVICES LTD,6070204,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06070204
18,AA BUILD LTD,9165185,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09165185
19,AA BUILD LTD,10596135,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10596135
20,AA BUILD LTD,13521342,Active,https://find-and-update.company-information.service.gov.uk/company/13521342
21,AA BUILDERS LIMITED,2677303,Active,https://find-and-update.company-information.service.gov.uk/company/02677303
22,AA BUILDERS AND VENTILATION LIMITED,SC708606,Active,https://find-and-update.company-information.service.gov.uk/company/SC708606
23,AA BUILDERS EXPRESS LIMITED,9182378,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09182378
24,AA BUILDERS GLASGOW LTD,SC661820,Active,https://find-and-update.company-information.service.gov.uk/company/SC661820
25,AA BUILDERS LEICESTER LTD,5510626,Active,https://find-and-update.company-information.service.gov.uk/company/05510626
26,A A BUILDERS MANCHESTER LIMITED,10950185,Active,https://find-and-update.company-information.service.gov.uk/company/10950185
27,AA BUILDERS PRIVATE LTD,13297263,Active,https://find-and-update.company-information.service.gov.uk/company/13297263
28,AA BUILDING LIMITED,10923477,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10923477
29,AA BUILDING LTD,11839767,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11839767
30,AA BUILDING LTD,13707664,Active,https://find-and-update.company-information.service.gov.uk/company/13707664
31,A A BUILDING AND CARPENTRY LLP,OC387680,Dissolved,https://find-and-update.company-information.service.gov.uk/company/OC387680
32,AA BUILDING AND CONSTRUCTION LIMITED,9264726,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09264726
33,AA BUILDING AND CONSTRUCTION LIMITED,12391994,Active,https://find-and-update.company-information.service.gov.uk/company/12391994
34,AA BUILDING & DESIGN LTD,11329888,Active,https://find-and-update.company-information.service.gov.uk/company/11329888
35,AA BUILDING & MAINTENANCE LIMITED,11163831,Active,https://find-and-update.company-information.service.gov.uk/company/11163831
36,A A BUILDING & RENOVATIONS LTD,11272663,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11272663
37,AA BUILDING AND RESTORATION LIMITED,SC494035,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC494035
38,AA BUILDING CONSTRUCTION LTD,9663584,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09663584
39,AA BUILDING CONSTRUCTION + SERVICES LTD.,8465634,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08465634
0,AA BUILDING CONSTRUCTIONS LIMITED,SC679621,Active,https://find-and-update.company-information.service.gov.uk/company/SC679621
1,AA   BUILDING CONSULTANCY LTD,14043287,Active,https://find-and-update.company-information.service.gov.uk/company/14043287
2,AA BUILDING CONTRACTORS LTD,9629496,Active,https://find-and-update.company-information.service.gov.uk/company/09629496
3,AA BUILDING MAINTENANCE & FACILITIES LIMITED,10361431,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10361431
4,AA BUILDING MAINTENANCE CONSULTANTS LTD,8635980,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08635980
5,AA BUILDING REPAIR LIMITED,9175143,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09175143
6,A A BUILDING SERVICES LIMITED,3345744,Active,https://find-and-update.company-information.service.gov.uk/company/03345744
7,AA BUILDING SERVICES BHM LTD,10240433,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10240433
8,AA BUILDING SERVICES (LONDON) LIMITED,8784992,Active,https://find-and-update.company-information.service.gov.uk/company/08784992
9,AA BUILDING SERVICES UK LTD,13015629,Dissolved,https://find-and-update.company-information.service.gov.uk/company/13015629
10,AA BUILDING SOLUTIONS LTD,9988109,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09988109
11,AA BUILDING SOLUTIONS LIMITED,13910210,Active,https://find-and-update.company-information.service.gov.uk/company/13910210
12,AA BUILDING SURVEYING AND SERVICES LIMITED,9676921,Active,https://find-and-update.company-information.service.gov.uk/company/09676921
13,AA BUISNESS SOLUTIONS LTD,SC543394,Active,https://find-and-update.company-information.service.gov.uk/company/SC543394
14,AAB UK LIMITED,6268741,Active,https://find-and-update.company-information.service.gov.uk/company/06268741
15,AAB UK RETAIL LTD,7833410,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07833410
16,A A BURY LIMITED,10240784,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10240784
17,AA BUS ENGINEERING LTD,11075845,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11075845
18,A.A. BUSES LIMITED,SC174507,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC174507
19,AA BUSH LIMITED,SC543786,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC543786
20,A A BUSH ELECTRICAL LIMITED,10293835,Active,https://find-and-update.company-information.service.gov.uk/company/10293835
21,AA BUSINESS LTD,8774331,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08774331
22,AA BUSINESS LIMITED,11203361,Liquidation,https://find-and-update.company-information.service.gov.uk/company/11203361
23,AA BUSINESS ACCOUNTING SERVICES LTD,9271756,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09271756
24,AA BUSINESS CARE LTD,8539815,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08539815
25,AA BUSINESS CONSULTANCY LTD,10937654,Active,https://find-and-update.company-information.service.gov.uk/company/10937654
26,AA BUSINESS CONSULTANT LIMITED,8178709,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08178709
27,AA BUSINESS CONSULTANTS LTD,8790526,Active,https://find-and-update.company-information.service.gov.uk/company/08790526
28,AA BUSINESS CONSULTANTS (UK) LIMITED,8296113,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08296113
29,AA BUSINESS CONSULTING LIMITED,9721451,Active,https://find-and-update.company-information.service.gov.uk/company/09721451
30,AA BUSINESS HOLDINGS LTD,11717881,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11717881
31,A.A BUSINESS IT SOLUTIONS LIMITED,11445631,Active,https://find-and-update.company-information.service.gov.uk/company/11445631
32,AA BUSINESS MANAGEMENT LTD,9649701,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09649701
33,AA BUSINESS MANAGEMENT SOLUTIONS LTD.,8219892,Active,https://find-and-update.company-information.service.gov.uk/company/08219892
34,AA BUSINESS PARTNERS LIMITED,9849084,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09849084
35,AA BUSINESS SERVICE LIMITED,4261798,Active,https://find-and-update.company-information.service.gov.uk/company/04261798
36,AA BUSINESS SOLUTIONS LIMITED,4898262,Active,https://find-and-update.company-information.service.gov.uk/company/04898262
37,AA BUSINESS SOLUTIONZ LIMITED,8844122,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08844122
38,AA BUSINESS SUPPORT LIMITED,9788103,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09788103
39,AA BUTCHERS LIMITED,SC485213,Active,https://find-and-update.company-information.service.gov.uk/company/SC485213
0,A.A. BUTLER & CO. (WREXHAM) LIMITED,2201278,Active,https://find-and-update.company-information.service.gov.uk/company/02201278
1,A A BUTLER SECURITY LTD,12061012,Active,https://find-and-update.company-information.service.gov.uk/company/12061012
2,AABUULA TRADING LIMITED,12572159,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12572159
3,AAB VIRTUAL FINANCE LIMITED,SC713673,Active,https://find-and-update.company-information.service.gov.uk/company/SC713673
4,AAB WEALTH LIMITED,SC713666,Active,https://find-and-update.company-information.service.gov.uk/company/SC713666
5,AAB WM LTD,9751828,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09751828
6,AAB YORKSHIRE LIMITED,8034787,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08034787
7,AABY'S MIDAS TOUCH LTD,12771050,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12771050
8,AABYSS LIMITED,4726959,Active,https://find-and-update.company-information.service.gov.uk/company/04726959
9,AABYTEC LTD,8719691,Active,https://find-and-update.company-information.service.gov.uk/company/08719691
10,AABZ LTD,10475705,Active,https://find-and-update.company-information.service.gov.uk/company/10475705
11,AAC & CO LTD,8799116,Active,https://find-and-update.company-information.service.gov.uk/company/08799116
12,AACA LIMITED,12792044,Active,https://find-and-update.company-information.service.gov.uk/company/12792044
13,A A CAB HIRE BISHOPS STORTFORD LIMITED,11125351,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11125351
14,AA CABLE JOINTING LTD,SC673685,Active,https://find-and-update.company-information.service.gov.uk/company/SC673685
15,AACABLES LIMITED,12383934,Active,https://find-and-update.company-information.service.gov.uk/company/12383934
16,AA CABS LIMITED,6317389,Active,https://find-and-update.company-information.service.gov.uk/company/06317389
17,AA CAB SERVICES LTD,9870771,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09870771
18,AA CAB SERVICES LTD,13589619,Active,https://find-and-update.company-information.service.gov.uk/company/13589619
19,AAC ABSOLUTE AIR CONDITIONING LIMITED,8490454,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08490454
20,AA CABS (SURREY) LTD,13607153,Dissolved,https://find-and-update.company-information.service.gov.uk/company/13607153
21,AA CABS U.K. LIMITED,11314262,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11314262
22,AAC ACCOUNTANTS LTD,3322839,Active,https://find-and-update.company-information.service.gov.uk/company/03322839
23,AAC ACQUISITION I LTD,10611063,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10611063
24,AA CAD LTD,12024497,Active,https://find-and-update.company-information.service.gov.uk/company/12024497
25,AA CAD DESIGN LTD,7513640,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07513640
26,AACAD DESIGN CONSULTANCY LTD,12365923,Active,https://find-and-update.company-information.service.gov.uk/company/12365923
27,THE A ACADEMY LTD,12782636,Active,https://find-and-update.company-information.service.gov.uk/company/12782636
28,A ACADEMY TUTORIALS LTD,13991539,Active,https://find-and-update.company-information.service.gov.uk/company/13991539
29,AA CAFE LIMITED,10637195,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10637195
30,AA CAFE LIMITED,12389373,Active,https://find-and-update.company-information.service.gov.uk/company/12389373
31,AA CAIN LTD,13934300,Active,https://find-and-update.company-information.service.gov.uk/company/13934300
32,AAC AIRCON LIMITED,8621173,Active,https://find-and-update.company-information.service.gov.uk/company/08621173
33,AAC AIR CONDITIONING LIMITED,5686278,Dissolved,https://find-and-update.company-information.service.gov.uk/company/05686278
34,AAC AIR CONDITIONING AND REFRIGERATION LIMITED,3878661,Dissolved,https://find-and-update.company-information.service.gov.uk/company/03878661
35,AACAKAR LTD,12429846,Active,https://find-and-update.company-information.service.gov.uk/company/12429846
36,A.A.C. ALL AIR CONDITIONING SOUTHPORT LTD,4029470,Dissolved,https://find-and-update.company-information.service.gov.uk/company/04029470
37,AACA MEDICAL LTD,11749783,Active,https://find-and-update.company-information.service.gov.uk/company/11749783
38,AAC AND CO CONSULTING LTD,12478360,Active,https://find-and-update.company-information.service.gov.uk/company/12478360
39,AAC&R LIMITED,4303474,Active,https://find-and-update.company-information.service.gov.uk/company/04303474
0,A A CANNON LIMITED,9821679,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09821679
1,A A CANOPIES & VENTILATION SERVICES LTD,13746050,Active,https://find-and-update.company-information.service.gov.uk/company/13746050
2,A A CANOPY AND VENTILATION CLEANING LTD,13746055,Active,https://find-and-update.company-information.service.gov.uk/company/13746055
3,AA CAPITAL LIMITED,10171139,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10171139
4,AA CAPITAL LIMITED,11196675,Active,https://find-and-update.company-information.service.gov.uk/company/11196675
5,AA CAPITAL ANALYSTS LIMITED,7581167,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07581167
6,AA CAPITAL CONSTRUCTIONS LIMITED,10938027,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10938027
7,AA CAPITAL GROUP LIMITED,11338198,Active,https://find-and-update.company-information.service.gov.uk/company/11338198
8,AA CAPITAL HOLDINGS LIMITED,SC699833,Active,https://find-and-update.company-information.service.gov.uk/company/SC699833
9,AA CAPITAL INVESTMENT LTD,11813030,Active,https://find-and-update.company-information.service.gov.uk/company/11813030
10,AA CAPITAL NEWS LTD,11349589,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11349589
11,AA CAPITAL SECURITY SERVICES LIMITED,9063040,Active,https://find-and-update.company-information.service.gov.uk/company/09063040
12,A.ACAR COMPANY LTD.,6166691,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06166691
13,AA CAR&VAN CENTRE LIMITED,7908818,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07908818
14,AA CARAVAN & TRAILER SERVICES LTD,11332778,Active,https://find-and-update.company-information.service.gov.uk/company/11332778
15,AA CARAVANS LTD,13353694,Dissolved,https://find-and-update.company-information.service.gov.uk/company/13353694
16,AA CAR CARE LIMITED,11517306,Active,https://find-and-update.company-information.service.gov.uk/company/11517306
17,AA CAR CENTRE LTD,12236744,Active,https://find-and-update.company-information.service.gov.uk/company/12236744
18,AA CARDIOLOGY SERVICES LIMITED,10192173,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10192173
19,AA CARE LIMITED,11531775,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11531775
20,AACARE LTD,12345572,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12345572
21,A.A CARE LTD,13385369,Active,https://find-and-update.company-information.service.gov.uk/company/13385369
22,AA CARE AND EMPLOYMENT SERVICES LIMITED,13350379,Active,https://find-and-update.company-information.service.gov.uk/company/13350379
23,AA CARE HOMES LTD,9555991,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09555991
24,AA CARE PROFESSIONALS LTD,13975666,Active,https://find-and-update.company-information.service.gov.uk/company/13975666
25,AA CARE RECRUITMENT LTD,13636642,Active,https://find-and-update.company-information.service.gov.uk/company/13636642
26,AA CARER SERVICES LTD,11709650,Active,https://find-and-update.company-information.service.gov.uk/company/11709650
27,AA CARE SERVICES LTD,8686478,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08686478
28,AA CARE SERVICES LTD,11090805,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11090805
29,A.A. CARE SERVICES LTD,12025605,Active,https://find-and-update.company-information.service.gov.uk/company/12025605
30,AACA RESIDENTIALS LIMITED,12710286,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12710286
31,AA CARE SOLUTIONS LTD,8860110,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08860110
32,AA CARE YORKSHIRE LTD,12064820,Active,https://find-and-update.company-information.service.gov.uk/company/12064820
